transaction_id,date,time,day_of_week,month,quarter,account_id,account_holder,entity_type,sector,originating_bank,account_country,risk_rating,is_pep,counterparty_id,counterparty_bank,counterparty_country,transaction_type,amount_gbp,currency,reference,purpose,fraud_type,is_fraud
TX101755,2023-12-29,10:28:06,Friday,December,Q4,ACC10036,Entity_036,Trust,Logistics,TSB,UK,Low,0,ACC10060,Starling,Cyprus,BACS,9544.77,GBP,REF27767,Intercompany Transfer,Structuring,1
TX101756,2023-03-25,09:02:10,Saturday,March,Q1,ACC10010,Entity_010,Individual,Import/Export,Monzo,France,Medium,0,ACC10086,HSBC,UK,Loan Disbursement,462.33,GBP,REF95543,Intercompany Transfer,None,0
TX101757,2023-07-24,18:46:40,Monday,July,Q3,ACC10000,Entity_000,Individual,Logistics,Santander UK,UAE,Low,0,ACC10108,Santander UK,UK,Internal Transfer,167.9,GBP,REF81616,Unknown,None,0
TX101758,2023-01-22,13:52:31,Sunday,January,Q1,ACC10096,Entity_096,Trust,Retail,NatWest,Isle of Man,Medium,1,ACC10052,Lloyds,UK,Internal Transfer,157357.59,EUR,REF69318,Repayment,None,0
TX101759,2023-05-06,11:08:44,Saturday,May,Q2,ACC10008,Entity_008,SPV,Logistics,Monzo,Netherlands,Medium,0,ACC10027,HSBC,UK,Loan Repayment,1092.67,GBP,REF92475,Dividend,None,0
TX101760,2023-11-14,14:23:00,Tuesday,November,Q4,ACC10078,Entity_078,Individual,Retail,NatWest,UK,Low,0,ACC10010,Monzo,France,SWIFT,8148.28,USD,REF70604,Consultancy Fee,None,0
TX101761,2023-03-30,15:13:11,Thursday,March,Q1,ACC10032,Entity_032,LLP,Retail,Metro Bank,UK,Medium,1,ACC10072,NatWest,Malta,Standing Order,879.47,GBP,REF94282,Dividend,None,0
TX101762,2023-03-18,10:53:39,Saturday,March,Q1,ACC10062,Entity_062,Individual,Construction,Monzo,UK,Low,0,ACC10108,Santander UK,UK,Loan Repayment,10335.41,GBP,REF78206,Property Purchase,None,0
TX101763,2023-02-25,08:48:58,Saturday,February,Q1,ACC10090,Entity_090,Individual,Import/Export,Monzo,UK,Medium,0,ACC10085,TSB,UK,Loan Repayment,11377.95,GBP,REF82782,Investment,None,0
TX101764,2023-09-18,13:25:13,Monday,September,Q3,ACC10117,Entity_117,Individual,Hospitality,Barclays,UK,Low,0,ACC10063,Starling,UK,Loan Disbursement,1098.06,EUR,REF13171,Investment,None,0
TX101765,2023-07-06,08:41:49,Thursday,July,Q3,ACC10119,Entity_119,Corporate,Real Estate,Santander UK,UK,Low,0,ACC10083,Lloyds,France,BACS,496.87,GBP,REF55815,Repayment,None,0
TX101766,2023-06-21,12:57:02,Wednesday,June,Q2,ACC10093,Entity_093,SPV,Construction,Metro Bank,UK,Low,0,ACC10090,Monzo,UK,CHAPS,100000,GBP,REF75280,Loan Payment,Round Number,1
TX101767,2023-08-05,11:03:17,Saturday,August,Q3,ACC10041,Entity_041,Trust,Hospitality,Metro Bank,UK,Low,0,ACC10087,NatWest,Singapore,Loan Disbursement,152.98,AED,REF53459,Investment,None,0
TX101768,2023-09-30,17:13:44,Saturday,September,Q3,ACC10046,Entity_046,Individual,Manufacturing,Metro Bank,UK,High,0,ACC10028,NatWest,UK,CHAPS,18339.22,GBP,REF46670,Loan Payment,None,0
TX101769,2023-10-18,14:09:27,Wednesday,October,Q4,ACC10064,Entity_064,SPV,Finance,Santander UK,UK,Low,0,ACC10098,Santander UK,UK,CHAPS,106472.29,GBP,REF33213,Repayment,None,0
TX101770,2023-07-31,17:41:54,Monday,July,Q3,ACC10078,Entity_078,Individual,Retail,NatWest,UK,Low,0,ACC10071,TSB,UK,Wire Transfer,347556.26,GBP,REF49632,Property Purchase,None,0
TX101771,2023-02-13,09:49:01,Monday,February,Q1,ACC10047,Entity_047,SME,Retail,HSBC,UK,Low,0,ACC10007,Barclays,UK,FX Settlement,173216.03,USD,REF15351,Trade Settlement,None,0
TX101772,2023-04-11,11:42:07,Tuesday,April,Q2,ACC10098,Entity_098,Individual,Logistics,Santander UK,UK,Low,0,ACC10007,Barclays,UK,CHAPS,10722.78,GBP,REF39097,Unknown,None,0
TX101773,2023-05-09,15:06:35,Tuesday,May,Q2,ACC10074,Entity_074,LLP,Finance,HSBC,UK,High,0,ACC10066,TSB,UK,Wire Transfer,1989.45,USD,REF71431,Property Purchase,None,0
TX101774,2023-11-09,13:34:59,Thursday,November,Q4,ACC10010,Entity_010,Individual,Import/Export,Monzo,France,Medium,0,ACC10051,TSB,Cyprus,CHAPS,1628.58,GBP,REF95544,Trade Settlement,None,0
TX101775,2023-12-08,09:14:58,Friday,December,Q4,ACC10021,Entity_021,Corporate,Logistics,HSBC,Malta,Medium,0,ACC10112,Barclays,UK,BACS,8932.46,GBP,REF71081,Trade Settlement,None,0
TX101776,2023-05-17,14:16:58,Wednesday,May,Q2,ACC10027,Entity_027,LLP,Real Estate,HSBC,UK,Low,0,ACC10103,NatWest,UK,Wire Transfer,1338.76,GBP,REF72362,Consultancy Fee,None,0
TX101777,2023-01-24,16:08:04,Tuesday,January,Q1,ACC10014,Entity_014,Partnership,Manufacturing,Virgin Money,Singapore,High,0,ACC10117,Barclays,UK,Wire Transfer,1615.91,EUR,REF20434,Loan Payment,None,0
TX101778,2023-01-04,13:04:02,Wednesday,January,Q1,ACC10011,Entity_011,Individual,Retail,Metro Bank,Singapore,High,0,ACC10093,Metro Bank,UK,Loan Disbursement,1236.66,AED,REF50081,Property Purchase,None,0
TX101779,2023-12-01,08:45:53,Friday,December,Q4,ACC10051,Entity_051,SME,Hospitality,TSB,Cyprus,Low,0,ACC10060,Starling,Cyprus,Wire Transfer,11309.09,GBP,REF41291,Investment,None,0
TX101780,2023-12-19,08:29:29,Tuesday,December,Q4,ACC10032,Entity_032,LLP,Retail,Metro Bank,UK,Medium,1,ACC10066,TSB,UK,Loan Disbursement,6537.13,GBP,REF43713,Loan Payment,None,0
TX101781,2023-02-24,08:43:42,Friday,February,Q1,ACC10090,Entity_090,Individual,Import/Export,Monzo,UK,Medium,0,ACC10014,Virgin Money,Singapore,Internal Transfer,164881.45,GBP,REF85429,Unknown,None,0
TX101782,2023-09-07,15:04:36,Thursday,September,Q3,ACC10077,Entity_077,Partnership,Construction,Barclays,Cyprus,Low,0,ACC10056,TSB,UK,Loan Repayment,8541.68,GBP,REF32376,Loan Payment,None,0
TX101783,2023-02-12,12:50:47,Sunday,February,Q1,ACC10108,Entity_108,Corporate,Technology,Santander UK,UK,Low,0,ACC10022,Santander UK,UK,CHAPS,18712.59,GBP,REF56104,Property Purchase,None,0
TX101784,2023-10-14,12:01:16,Saturday,October,Q4,ACC10072,Entity_072,Charity,Manufacturing,NatWest,Malta,Low,0,ACC10001,Metro Bank,UK,Loan Disbursement,4607.3,USD,REF68372,Loan Payment,Velocity,1
TX101785,2023-08-31,13:40:33,Thursday,August,Q3,ACC10061,Entity_061,Partnership,Hospitality,Lloyds,Netherlands,Low,0,ACC10066,TSB,UK,Standing Order,253455.65,GBP,REF79543,Property Purchase,None,0
TX101786,2023-08-23,10:27:24,Wednesday,August,Q3,ACC10047,Entity_047,SME,Retail,HSBC,UK,Low,0,ACC10054,Santander UK,UK,Loan Disbursement,14338.86,GBP,REF73962,Property Purchase,None,0
TX101787,2023-01-26,17:57:57,Thursday,January,Q1,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10022,Santander UK,UK,Loan Disbursement,599.41,USD,REF37468,Property Purchase,None,0
TX101788,2023-06-19,09:01:36,Monday,June,Q2,ACC10114,Entity_114,Individual,Construction,Santander UK,Netherlands,Medium,0,ACC10062,Monzo,UK,CHAPS,10131.1,GBP,REF78519,Unknown,None,0
TX101789,2023-05-27,14:14:46,Saturday,May,Q2,ACC10006,Entity_006,SPV,Logistics,NatWest,UK,High,0,ACC10065,Santander UK,UK,Loan Disbursement,115001.14,GBP,REF91618,Property Purchase,None,0
TX101790,2023-06-05,09:35:15,Monday,June,Q2,ACC10102,Entity_102,LLP,Finance,Monzo,UK,Low,0,ACC10035,HSBC,UK,FX Settlement,110553.87,USD,REF57619,Intercompany Transfer,None,0
TX101791,2023-01-15,10:30:30,Sunday,January,Q1,ACC10015,Entity_015,Trust,Construction,Santander UK,UK,Low,0,ACC10109,Lloyds,UK,CHAPS,31716.74,USD,REF20423,Trade Settlement,None,0
TX101792,2023-09-10,18:16:30,Sunday,September,Q3,ACC10015,Entity_015,Trust,Construction,Santander UK,UK,Low,0,ACC10114,Santander UK,Netherlands,FX Settlement,9936.95,GBP,REF60402,Intercompany Transfer,Structuring,1
TX101793,2023-04-04,13:03:18,Tuesday,April,Q2,ACC10093,Entity_093,SPV,Construction,Metro Bank,UK,Low,0,ACC10094,HSBC,UK,CHAPS,558764.64,USD,REF60569,Intercompany Transfer,None,0
TX101794,2023-02-06,14:34:24,Monday,February,Q1,ACC10041,Entity_041,Trust,Hospitality,Metro Bank,UK,Low,0,ACC10119,Santander UK,UK,Wire Transfer,94519.39,GBP,REF29009,Property Purchase,None,0
TX101795,2023-02-22,16:25:25,Wednesday,February,Q1,ACC10085,Entity_085,SPV,Construction,TSB,UK,Medium,0,ACC10077,Barclays,Cyprus,Internal Transfer,27339.17,GBP,REF55896,Dividend,None,0
TX101796,2023-03-07,16:27:33,Tuesday,March,Q1,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10028,NatWest,UK,CHAPS,1960.2,GBP,REF10612,Investment,None,0
TX101797,2023-06-08,14:17:03,Thursday,June,Q2,ACC10016,Entity_016,Partnership,Finance,HSBC,Isle of Man,Low,0,ACC10017,NatWest,UK,Standing Order,1009.9,GBP,REF36233,Loan Payment,None,0
TX101798,2023-06-17,14:12:29,Saturday,June,Q2,ACC10005,Entity_005,Charity,Professional Services,Metro Bank,UK,Medium,0,ACC10072,NatWest,Malta,CHAPS,10315.5,GBP,REF75457,Consultancy Fee,None,0
TX101799,2023-10-27,09:34:03,Friday,October,Q4,ACC10110,Entity_110,SME,Construction,Metro Bank,UK,Low,0,ACC10014,Virgin Money,Singapore,SWIFT,1822.48,EUR,REF17853,Loan Payment,None,0
TX101800,2023-09-03,13:46:55,Sunday,September,Q3,ACC10021,Entity_021,Corporate,Logistics,HSBC,Malta,Medium,0,ACC10008,Monzo,Netherlands,CHAPS,14382.59,EUR,REF74443,Intercompany Transfer,None,0
TX101801,2023-01-04,09:36:18,Wednesday,January,Q1,ACC10076,Entity_076,LLP,Import/Export,Monzo,USA,Medium,0,ACC10072,NatWest,Malta,FX Settlement,2024.36,GBP,REF49948,Trade Settlement,None,0
TX101802,2023-06-09,13:09:11,Friday,June,Q2,ACC10087,Entity_087,Trust,Hospitality,NatWest,Singapore,Low,0,ACC10029,Metro Bank,Netherlands,Standing Order,71655.74,GBP,REF38412,Intercompany Transfer,None,0
TX101803,2023-06-27,13:50:57,Tuesday,June,Q2,ACC10104,Entity_104,Corporate,Logistics,Starling,Netherlands,Medium,0,ACC10014,Virgin Money,Singapore,CHAPS,50000,GBP,REF44441,Investment,Round Number,1
TX101804,2023-07-06,14:37:19,Thursday,July,Q3,ACC10048,Entity_048,Partnership,Real Estate,Santander UK,UK,Medium,0,ACC10057,Starling,USA,Internal Transfer,410.88,EUR,REF48740,Unknown,None,0
TX101805,2023-05-27,17:15:12,Saturday,May,Q2,ACC10056,Entity_056,Partnership,Real Estate,TSB,UK,Medium,1,ACC10110,Metro Bank,UK,Internal Transfer,308578.6,GBP,REF83643,Trade Settlement,None,0
TX101806,2023-07-25,15:15:39,Tuesday,July,Q3,ACC10035,Entity_035,Partnership,Hospitality,HSBC,UK,Low,0,ACC10110,Metro Bank,UK,Loan Repayment,365162.63,GBP,REF24872,Property Purchase,None,0
TX101807,2023-01-12,12:43:04,Thursday,January,Q1,ACC10107,Entity_107,LLP,Hospitality,Monzo,UK,Low,0,ACC10114,Santander UK,Netherlands,Internal Transfer,7563.04,GBP,REF94706,Repayment,None,0
TX101808,2023-06-21,18:15:43,Wednesday,June,Q2,ACC10053,Entity_053,Trust,Real Estate,TSB,UK,Low,0,ACC10006,NatWest,UK,Loan Repayment,333.81,GBP,REF45706,Property Purchase,None,0
TX101809,2023-04-11,16:29:11,Tuesday,April,Q2,ACC10003,Entity_003,LLP,Retail,Virgin Money,UK,Low,0,ACC10058,Starling,Singapore,Loan Disbursement,194753.34,GBP,REF31489,Repayment,None,0
TX101810,2023-10-19,15:05:04,Thursday,October,Q4,ACC10107,Entity_107,LLP,Hospitality,Monzo,UK,Low,0,ACC10019,Lloyds,UK,BACS,9894.05,EUR,REF23172,Repayment,Structuring,1
TX101811,2023-01-11,13:08:54,Wednesday,January,Q1,ACC10096,Entity_096,Trust,Retail,NatWest,Isle of Man,Medium,1,ACC10036,TSB,UK,SWIFT,9748.23,GBP,REF26714,Consultancy Fee,Structuring,1
TX101812,2023-08-05,10:27:32,Saturday,August,Q3,ACC10023,Entity_023,Trust,Logistics,NatWest,Cyprus,Medium,0,ACC10091,Monzo,USA,SWIFT,133.37,GBP,REF50584,Consultancy Fee,None,0
TX101813,2023-10-11,08:57:00,Wednesday,October,Q4,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10027,HSBC,UK,Standing Order,2234.48,GBP,REF82563,Consultancy Fee,None,0
TX101814,2023-07-19,17:32:48,Wednesday,July,Q3,ACC10103,Entity_103,SME,Retail,NatWest,UK,Low,1,ACC10006,NatWest,UK,Loan Repayment,9611.6,USD,REF60722,Unknown,Structuring,1
TX101815,2023-04-17,14:15:30,Monday,April,Q2,ACC10025,Entity_025,Charity,Logistics,Starling,UK,High,0,ACC10050,Santander UK,UK,Wire Transfer,54787.44,GBP,REF13297,Property Purchase,None,0
TX101816,2023-10-28,11:10:31,Saturday,October,Q4,ACC10092,Entity_092,SME,Import/Export,Virgin Money,Cyprus,Low,0,ACC10000,Santander UK,UAE,FX Settlement,357.67,GBP,REF76205,Unknown,None,0
TX101817,2023-06-09,14:10:33,Friday,June,Q2,ACC10098,Entity_098,Individual,Logistics,Santander UK,UK,Low,0,ACC10025,Starling,UK,Internal Transfer,261.44,GBP,REF27948,Repayment,None,0
TX101818,2023-07-03,08:09:35,Monday,July,Q3,ACC10058,Entity_058,SPV,Import/Export,Starling,Singapore,High,0,ACC10105,HSBC,Malta,Loan Repayment,136079.43,GBP,REF81358,Consultancy Fee,None,0
TX101819,2023-09-03,16:34:17,Sunday,September,Q3,ACC10002,Entity_002,Partnership,Finance,Metro Bank,UK,Medium,0,ACC10044,Lloyds,UK,BACS,853183.47,GBP,REF49175,Consultancy Fee,None,0
TX101820,2023-08-08,08:36:21,Tuesday,August,Q3,ACC10104,Entity_104,Corporate,Logistics,Starling,Netherlands,Medium,0,ACC10112,Barclays,UK,Wire Transfer,167.3,GBP,REF70735,Loan Payment,None,0
TX101821,2023-10-20,09:07:11,Friday,October,Q4,ACC10014,Entity_014,Partnership,Manufacturing,Virgin Money,Singapore,High,0,ACC10099,Metro Bank,BVI,Wire Transfer,177794.14,GBP,REF30945,Consultancy Fee,None,0
TX101822,2023-11-13,08:52:41,Monday,November,Q4,ACC10026,Entity_026,Trust,Retail,Santander UK,UK,Low,0,ACC10104,Starling,Netherlands,Loan Disbursement,1753.74,GBP,REF14673,Consultancy Fee,None,0
TX101823,2023-06-22,08:27:30,Thursday,June,Q2,ACC10068,Entity_068,Trust,Retail,Santander UK,UK,Medium,0,ACC10062,Monzo,UK,Standing Order,137805.24,USD,REF96201,Unknown,None,0
TX101824,2023-06-28,09:29:23,Wednesday,June,Q2,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10108,Santander UK,UK,Loan Repayment,17522.32,USD,REF19622,Unknown,None,0
TX101825,2023-05-04,09:21:43,Thursday,May,Q2,ACC10012,Entity_012,SME,Retail,Barclays,UK,High,0,ACC10043,Santander UK,UK,BACS,380.67,GBP,REF63959,Consultancy Fee,None,0
TX101826,2023-07-26,16:49:56,Wednesday,July,Q3,ACC10092,Entity_092,SME,Import/Export,Virgin Money,Cyprus,Low,0,ACC10008,Monzo,Netherlands,Loan Repayment,3107.44,USD,REF77044,Investment,None,0
TX101827,2023-02-01,15:13:41,Wednesday,February,Q1,ACC10070,Entity_070,Individual,Professional Services,Barclays,UK,Low,0,ACC10048,Santander UK,UK,CHAPS,1047.1,GBP,REF15980,Consultancy Fee,None,0
TX101828,2023-06-20,09:57:17,Tuesday,June,Q2,ACC10081,Entity_081,SPV,Construction,Virgin Money,UK,Low,0,ACC10026,Santander UK,UK,CHAPS,396.77,GBP,REF83490,Repayment,None,0
TX101829,2023-08-13,14:30:31,Sunday,August,Q3,ACC10013,Entity_013,SPV,Hospitality,HSBC,UK,Low,0,ACC10058,Starling,Singapore,Wire Transfer,9327.99,GBP,REF30558,Consultancy Fee,None,0
TX101830,2023-12-22,16:19:05,Friday,December,Q4,ACC10000,Entity_000,Individual,Logistics,Santander UK,UAE,Low,0,ACC10060,Starling,Cyprus,Loan Repayment,839.25,GBP,REF89764,Consultancy Fee,Velocity,1
TX101831,2023-12-25,17:15:58,Monday,December,Q4,ACC10053,Entity_053,Trust,Real Estate,TSB,UK,Low,0,ACC10006,NatWest,UK,Loan Repayment,721.72,GBP,REF15885,Intercompany Transfer,None,0
TX101832,2023-10-01,14:02:44,Sunday,October,Q4,ACC10034,Entity_034,Individual,Finance,HSBC,UK,Low,0,ACC10097,Starling,UK,FX Settlement,4172.24,GBP,REF15577,Repayment,None,0
TX101833,2023-04-16,11:13:40,Sunday,April,Q2,ACC10107,Entity_107,LLP,Hospitality,Monzo,UK,Low,0,ACC10095,Starling,UAE,Wire Transfer,9787.75,GBP,REF92021,Loan Payment,None,0
TX101834,2023-01-19,08:12:13,Thursday,January,Q1,ACC10025,Entity_025,Charity,Logistics,Starling,UK,High,0,ACC10052,Lloyds,UK,Wire Transfer,183829.64,GBP,REF28267,Trade Settlement,None,0
TX101835,2023-12-01,16:14:10,Friday,December,Q4,ACC10051,Entity_051,SME,Hospitality,TSB,Cyprus,Low,0,ACC10022,Santander UK,UK,Loan Repayment,582722.5,USD,REF36160,Repayment,None,0
TX101836,2023-01-01,17:49:18,Sunday,January,Q1,ACC10042,Entity_042,Partnership,Import/Export,NatWest,BVI,Low,0,ACC10078,NatWest,UK,FX Settlement,1766.14,GBP,REF12654,Intercompany Transfer,None,0
TX101837,2023-12-25,15:29:01,Monday,December,Q4,ACC10006,Entity_006,SPV,Logistics,NatWest,UK,High,0,ACC10106,Metro Bank,Germany,Loan Disbursement,35416.17,GBP,REF13955,Repayment,None,0
TX101838,2023-09-23,13:43:55,Saturday,September,Q3,ACC10050,Entity_050,SME,Logistics,Santander UK,UK,Low,0,ACC10073,Starling,UK,Loan Disbursement,1093.32,GBP,REF10616,Property Purchase,None,0
TX101839,2023-04-30,10:19:13,Sunday,April,Q2,ACC10052,Entity_052,Charity,Construction,Lloyds,UK,Low,0,ACC10073,Starling,UK,FX Settlement,1288207.14,GBP,REF26813,Property Purchase,None,0
TX101840,2023-05-14,08:55:56,Sunday,May,Q2,ACC10119,Entity_119,Corporate,Real Estate,Santander UK,UK,Low,0,ACC10104,Starling,Netherlands,BACS,686032.84,GBP,REF92731,Dividend,None,0
TX101841,2023-11-29,08:18:13,Wednesday,November,Q4,ACC10073,Entity_073,LLP,Technology,Starling,UK,Low,0,ACC10030,TSB,UK,Loan Repayment,10681.29,USD,REF59458,Trade Settlement,None,0
TX101842,2023-06-21,14:41:27,Wednesday,June,Q2,ACC10118,Entity_118,Trust,Manufacturing,Metro Bank,Cyprus,Medium,0,ACC10093,Metro Bank,UK,BACS,1449848.23,GBP,REF90632,Unknown,None,0
TX101843,2023-08-10,10:24:56,Thursday,August,Q3,ACC10074,Entity_074,LLP,Finance,HSBC,UK,High,0,ACC10021,HSBC,Malta,CHAPS,705511.3,GBP,REF75331,Consultancy Fee,None,0
TX101844,2023-03-29,16:36:14,Wednesday,March,Q1,ACC10004,Entity_004,SPV,Technology,Starling,UK,Low,0,ACC10104,Starling,Cayman Islands,FX Settlement,398077.7,GBP,REF96594,Consultancy Fee,High-Risk Jurisdiction,1
TX101845,2023-12-08,14:52:12,Friday,December,Q4,ACC10067,Entity_067,SPV,Retail,Barclays,UK,Low,0,ACC10034,HSBC,UK,Internal Transfer,153579.47,USD,REF28992,Trade Settlement,None,0
TX101846,2023-05-02,10:54:26,Tuesday,May,Q2,ACC10088,Entity_088,SME,Technology,Virgin Money,BVI,Medium,0,ACC10109,Lloyds,UK,CHAPS,96909.88,USD,REF63087,Investment,Benford Anomaly,1
TX101847,2023-04-23,13:02:51,Sunday,April,Q2,ACC10106,Entity_106,SPV,Import/Export,Metro Bank,Germany,Medium,0,ACC10038,Monzo,UK,Standing Order,466060.53,EUR,REF41383,Dividend,None,0
TX101848,2023-06-03,15:14:10,Saturday,June,Q2,ACC10059,Entity_059,Corporate,Import/Export,Lloyds,Netherlands,Low,0,ACC10007,Barclays,UK,Wire Transfer,523.39,GBP,REF32865,Dividend,None,0
TX101849,2023-05-27,14:35:25,Saturday,May,Q2,ACC10007,Entity_007,Corporate,Hospitality,Barclays,UK,High,0,ACC10108,Santander UK,UK,Wire Transfer,127130.48,EUR,REF81916,Property Purchase,None,0
TX101850,2023-08-01,10:21:44,Tuesday,August,Q3,ACC10027,Entity_027,LLP,Real Estate,HSBC,UK,Low,0,ACC10060,Starling,Cyprus,SWIFT,14161.67,GBP,REF30968,Repayment,None,0
TX101851,2023-02-03,13:56:29,Friday,February,Q1,ACC10024,Entity_024,SPV,Import/Export,Starling,UAE,Medium,0,ACC10031,Lloyds,USA,BACS,5631.58,GBP,REF49612,Dividend,None,0
TX101852,2023-07-13,10:34:54,Thursday,July,Q3,ACC10067,Entity_067,SPV,Retail,Barclays,UK,Low,0,ACC10027,HSBC,UK,BACS,114.82,GBP,REF64689,Consultancy Fee,None,0
TX101853,2023-04-25,08:09:24,Tuesday,April,Q2,ACC10101,Entity_101,Trust,Import/Export,Starling,UAE,Low,1,ACC10109,Lloyds,UK,CHAPS,26849.49,GBP,REF78940,Property Purchase,None,0
TX101854,2023-08-18,18:53:58,Friday,August,Q3,ACC10052,Entity_052,Charity,Construction,Lloyds,UK,Low,0,ACC10099,Metro Bank,BVI,Wire Transfer,418.03,USD,REF80153,Repayment,None,0
TX101855,2023-10-26,12:00:50,Thursday,October,Q4,ACC10087,Entity_087,Trust,Hospitality,NatWest,Singapore,Low,0,ACC10019,Lloyds,UK,Loan Repayment,29502.71,USD,REF80054,Loan Payment,None,0
TX101856,2023-05-25,11:27:49,Thursday,May,Q2,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10111,Starling,UK,FX Settlement,973.91,GBP,REF92952,Dividend,None,0
TX101857,2023-02-24,12:50:13,Friday,February,Q1,ACC10062,Entity_062,Individual,Construction,Monzo,UK,Low,0,ACC10024,Starling,UAE,BACS,9779.65,GBP,REF43231,Property Purchase,Structuring,1
TX101858,2023-03-16,14:54:53,Thursday,March,Q1,ACC10117,Entity_117,Individual,Hospitality,Barclays,UK,Low,0,ACC10114,Santander UK,Netherlands,SWIFT,5363.81,GBP,REF32302,Trade Settlement,None,0
TX101859,2023-04-04,10:26:30,Tuesday,April,Q2,ACC10004,Entity_004,SPV,Technology,Starling,UK,Low,0,ACC10039,Virgin Money,BVI,Standing Order,250000,GBP,REF90214,Repayment,Round Number,1
TX101860,2023-04-16,16:45:05,Sunday,April,Q2,ACC10016,Entity_016,Partnership,Finance,HSBC,Isle of Man,Low,0,ACC10011,Metro Bank,Singapore,Internal Transfer,1148.09,GBP,REF69619,Investment,None,0
TX101861,2023-03-30,18:46:55,Thursday,March,Q1,ACC10067,Entity_067,SPV,Retail,Barclays,UK,Low,0,ACC10079,Lloyds,UK,Loan Repayment,115482.36,GBP,REF74930,Trade Settlement,None,0
TX101862,2023-03-02,12:59:37,Thursday,March,Q1,ACC10102,Entity_102,LLP,Finance,Monzo,UK,Low,0,ACC10018,HSBC,UK,Internal Transfer,54241.58,GBP,REF57144,Repayment,None,0
TX101863,2023-08-17,17:29:00,Thursday,August,Q3,ACC10064,Entity_064,SPV,Finance,Santander UK,UK,Low,0,ACC10079,Lloyds,UK,Internal Transfer,161476.22,GBP,REF81918,Dividend,None,0
TX101864,2023-09-13,15:13:18,Wednesday,September,Q3,ACC10037,Entity_037,Partnership,Technology,Virgin Money,Malta,Low,0,ACC10053,TSB,UK,CHAPS,745.67,GBP,REF25244,Intercompany Transfer,None,0
TX101865,2023-12-16,13:43:42,Saturday,December,Q4,ACC10076,Entity_076,LLP,Import/Export,Monzo,USA,Medium,0,ACC10058,Starling,Singapore,BACS,2286.39,GBP,REF95187,Consultancy Fee,None,0
TX101866,2023-01-28,11:09:24,Saturday,January,Q1,ACC10013,Entity_013,SPV,Hospitality,HSBC,UK,Low,0,ACC10051,TSB,Cyprus,Loan Repayment,118903.25,USD,REF88462,Loan Payment,None,0
TX101867,2023-11-26,10:30:35,Sunday,November,Q4,ACC10028,Entity_028,Charity,Real Estate,NatWest,UK,Medium,0,ACC10103,NatWest,UK,Loan Repayment,336478.29,GBP,REF10908,Investment,None,0
TX101868,2023-10-25,16:51:43,Wednesday,October,Q4,ACC10067,Entity_067,SPV,Retail,Barclays,UK,Low,0,ACC10039,Virgin Money,BVI,FX Settlement,9722.49,GBP,REF92723,Trade Settlement,Structuring,1
TX101869,2023-04-01,18:18:31,Saturday,April,Q2,ACC10008,Entity_008,SPV,Logistics,Monzo,Netherlands,Medium,0,ACC10094,HSBC,UK,Standing Order,3077.54,GBP,REF70283,Trade Settlement,Velocity,1
TX101870,2023-03-10,13:48:16,Friday,March,Q1,ACC10064,Entity_064,SPV,Finance,Santander UK,UK,Low,0,ACC10114,Santander UK,Netherlands,Internal Transfer,16465.82,GBP,REF55167,Intercompany Transfer,None,0
TX101871,2023-11-09,10:44:53,Thursday,November,Q4,ACC10031,Entity_031,SME,Retail,Lloyds,USA,Low,0,ACC10019,Lloyds,UK,Internal Transfer,50808.14,GBP,REF56863,Unknown,None,0
TX101872,2023-07-24,11:10:54,Monday,July,Q3,ACC10107,Entity_107,LLP,Hospitality,Monzo,UK,Low,0,ACC10105,HSBC,Malta,CHAPS,607.26,GBP,REF11215,Property Purchase,None,0
TX101873,2023-01-19,09:39:29,Thursday,January,Q1,ACC10054,Entity_054,Individual,Finance,Santander UK,UK,Low,0,ACC10036,TSB,UK,Internal Transfer,448283.17,GBP,REF91706,Trade Settlement,None,0
TX101874,2023-01-21,17:58:16,Saturday,January,Q1,ACC10100,Entity_100,Partnership,Professional Services,Barclays,Netherlands,High,0,ACC10112,Barclays,UK,FX Settlement,731.41,EUR,REF88943,Unknown,None,0
TX101875,2023-05-13,11:23:38,Saturday,May,Q2,ACC10037,Entity_037,Partnership,Technology,Virgin Money,Malta,Low,0,ACC10103,NatWest,UK,Internal Transfer,23937.29,GBP,REF14668,Trade Settlement,None,0
TX101876,2023-07-11,09:08:00,Tuesday,July,Q3,ACC10085,Entity_085,SPV,Construction,TSB,UK,Medium,0,ACC10076,Monzo,USA,FX Settlement,221863.03,USD,REF50735,Property Purchase,None,0
TX101877,2023-12-12,08:25:15,Tuesday,December,Q4,ACC10038,Entity_038,SME,Hospitality,Monzo,UK,Medium,0,ACC10033,Barclays,Germany,BACS,9555.42,GBP,REF14659,Unknown,Structuring,1
TX101878,2023-08-23,18:37:21,Wednesday,August,Q3,ACC10096,Entity_096,Trust,Retail,NatWest,Isle of Man,Medium,1,ACC10060,Starling,Cyprus,Wire Transfer,11118.65,USD,REF58533,Unknown,None,0
